   1.0000000000000000       -1.4893945091442985E-004  -1.8402061489874172E-004  -4.1082756270674156E-004  -1.2675846081595435E-003  -9.5486250171944356E-004  -2.4553638679729408E-003  -1.9889914018448849E-003  -1.3442444436192326E-003   3.3374058806687120E-004
  -1.4893945091442985E-004  0.99973972132656275       -9.2220641348026810E-004  -2.8539022538404692E-003  -2.9567925381102514E-003  -8.8487938979320748E-003  -7.6013024393625983E-003  -1.0298379321513510E-002  -4.6244954557810650E-003  -2.0020981848437808E-003
  -1.8402061489874172E-004  -9.2220641348027255E-004  0.99637454127221026       -5.0205047634924753E-003  -1.7130881272655274E-002  -1.7165751989549987E-002  -3.2856859821202178E-002  -2.2063296071953089E-002  -2.3893325621634903E-002   1.0733858436573989E-002
  -4.1082756270674156E-004  -2.8539022538404731E-003  -5.0205047634924631E-003  0.97892363222465484       -2.5543858196963601E-002  -6.1357477877206898E-002  -5.1771841563234833E-002  -8.0798724360642768E-002  -1.3661739460766020E-002  -2.8517287853146514E-002
  -1.2675846081595435E-003  -2.9567925381102493E-003  -1.7130881272655260E-002  -2.5543858196963601E-002  0.92515963127407652       -7.7100221977861552E-002 -0.15357904557940225       -6.8700949428381855E-002 -0.13635035217407260        5.2212298016707202E-002
  -9.5486250171944356E-004  -8.8487938979320765E-003  -1.7165751989549980E-002  -6.1357477877206898E-002  -7.7100221977861524E-002  0.81180199697642796      -0.11944097830460991      -0.28191966625807480       -4.6310161016510677E-003 -0.13980872480588952     
  -2.4553638679729408E-003  -7.6013024393626009E-003  -3.2856859821202171E-002  -5.1771841563234819E-002 -0.15357904557940225      -0.11944097830460990       0.64749176771143224       -7.1643335491000465E-002 -0.37229251905872629        8.1492649836083564E-002
  -1.9889914018448849E-003  -1.0298379321513519E-002  -2.2063296071953092E-002  -8.0798724360642796E-002  -6.8700949428381855E-002 -0.28191966625807480       -7.1643335491000465E-002  0.51050119088467860        2.0101513204105460E-002 -0.34779618645838178     
  -1.3442444436192326E-003  -4.6244954557810754E-003  -2.3893325621634896E-002  -1.3661739460766003E-002 -0.13635035217407260       -4.6310161016510573E-003 -0.37229251905872629        2.0101513204105449E-002   1.1707577171507868E+210   3.6989150118775014E+223
   1.4445467514237121E+210   5.0404448968020865E+176   1.0733858436573979E-002  -2.8517287853146518E-002   5.2212298016707175E-002 -0.13980872480588952        8.1492649836083564E-002 -0.34779618645838178        3.4997024886446455E-003  0.52440788625680401     
