          10   1.0000000000000000       0.30377070746885948       -5.9265260024688217E-002  0.30377070746885948       0.91618623270138710       0.52106918873041808       -5.9265260024688217E-002  0.52106918873041808       0.66821220715481067     
          20   1.0000000000000000       0.11459061928905796       -8.1720541190857601E-002  0.11459061928905796       0.88442967007277973       0.25268877439020931       -8.1720541190857601E-002  0.25268877439020931       0.53971338380302158     
          30   1.0000000000000000       -7.2555059585205708E-002   5.7491540808902099E-002  -7.2555059585205708E-002   1.0813052811136528      -0.32458500485984659        5.7491540808902099E-002 -0.32458500485984665        1.1099525739309468     
          40   1.0000000000000000       -1.8488363423140933E-002  -1.7199967639313530E-003  -1.8488363423140933E-002  0.99756752306229812      -0.18925579962704867       -1.7199967639313530E-003 -0.18925579962704869       0.91826579763874283     
          50   1.0000000000000000        3.9763487545272239E-003   3.6778152173658008E-003   3.9763487545272239E-003   1.0052011818427440       -8.4187421607130095E-002   3.6778152173658008E-003  -8.4187421607130150E-002  0.89773112408011879     
          60   1.0000000000000000       -1.0083367039025038E-002  -2.1224055960142412E-002  -1.0083367039025038E-002  0.96998461849774997       -9.5705978392005467E-002  -2.1224055960142412E-002  -9.5705978392005495E-002  0.81838512028738342     
          70   1.0000000000000000       -1.0915678497136771E-002  -4.1155274137144038E-002  -1.0915678497136771E-002  0.94179761991961697       -8.6173220110564844E-002  -4.1155274137144038E-002  -8.6173220110564872E-002  0.75467044013248741     
          80   1.0000000000000000        1.6174581959314045E-002  -1.0046074520639615E-002   1.6174581959314045E-002  0.98579267117890623        5.8196905168768756E-002  -1.0046074520639615E-002   5.8196905168768728E-002  0.92266947969374891     
          90   1.0000000000000000        3.7543864913099807E-002  -2.3810060289283112E-002   3.7543864913099807E-002  0.96632745616571325        9.0285318866947642E-002  -2.3810060289283112E-002   9.0285318866947600E-002  0.87249512983068134     
         100   1.0000000000000000       -7.1406218659223028E-004  -8.8735666993457214E-003  -7.1406218659223028E-004  0.98745084761339019        2.0912772605311409E-004  -8.8735666993457214E-003   2.0912772605308618E-004  0.89715957176963745     
